dataset ,ratio_evaluation ,evaluation_method         ,feature_selection ,learner             ,accuracy           ,f1_score             ,precision           ,recall               ,top 1                        ,top 2                                  ,top 3                                  ,top 4                                  ,top 5                                    ,top 6                                    ,top 7                                    ,top 8                                    ,top 9                                    ,top 10
turma   ,            0.25 ,xvalidation (k=10)        ,info_gain (5)     ,random_forest       ,0.8886363636363637 ,0.6171874999999999   ,0.6810344827586207  ,0.5642857142857143   ,grades_below_5               ,grades_below_mean                      ,grades_between_0_2_5                   ,grades_average                         ,grades_between_7_5_10                    ,                                         ,                                         ,                                         ,                                         ,
turma   ,            0.25 ,xvalidation (k=10)        ,info_gain (5)     ,knn                 ,0.8556818181818182 ,0.5808580858085809   ,0.5398773006134969  ,0.6285714285714286   ,grades_below_5               ,grades_below_mean                      ,grades_between_0_2_5                   ,grades_average                         ,grades_between_7_5_10                    ,                                         ,                                         ,                                         ,                                         ,
turma   ,            0.25 ,xvalidation (k=10)        ,info_gain (5)     ,tree                ,0.8846590909090909 ,0.6027397260273972   ,0.6666666666666666  ,0.55                 ,grades_below_5               ,grades_below_mean                      ,grades_between_0_2_5                   ,grades_average                         ,grades_between_7_5_10                    ,                                         ,                                         ,                                         ,                                         ,
turma   ,            0.25 ,xvalidation (k=10)        ,info_gain (5)     ,naive_bayes         ,0.8255681818181818 ,0.6148055207026348   ,0.4738878143133462  ,0.875                ,grades_below_5               ,grades_below_mean                      ,grades_between_0_2_5                   ,grades_average                         ,grades_between_7_5_10                    ,                                         ,                                         ,                                         ,                                         ,
turma   ,            0.25 ,xvalidation (k=10)        ,info_gain (5)     ,logistic_regression ,0.8715909090909091 ,0.55859375           ,0.6163793103448276  ,0.5107142857142857   ,grades_below_5               ,grades_below_mean                      ,grades_between_0_2_5                   ,grades_average                         ,grades_between_7_5_10                    ,                                         ,                                         ,                                         ,                                         ,
turma   ,            0.25 ,xvalidation (k=10)        ,info_gain (5)     ,neural_network      ,0.8653409090909091 ,0.4721603563474387   ,0.6272189349112426  ,0.37857142857142856  ,grades_below_5               ,grades_below_mean                      ,grades_between_0_2_5                   ,grades_average                         ,grades_between_7_5_10                    ,                                         ,                                         ,                                         ,                                         ,
turma   ,            0.25 ,xvalidation (k=10)        ,info_gain (5)     ,gradient_boosting   ,0.8823863636363637 ,0.6145251396648045   ,0.642023346303502   ,0.5892857142857143   ,grades_below_5               ,grades_below_mean                      ,grades_between_0_2_5                   ,grades_average                         ,grades_between_7_5_10                    ,                                         ,                                         ,                                         ,                                         ,
turma   ,            0.25 ,xvalidation (k=10)        ,info_gain (5)     ,svm                 ,0.8556818181818182 ,0.37745098039215685  ,0.6015625           ,0.275                ,grades_below_5               ,grades_below_mean                      ,grades_between_0_2_5                   ,grades_average                         ,grades_between_7_5_10                    ,                                         ,                                         ,                                         ,                                         ,
turma   ,            0.25 ,"random (n=10, test=33%)" ,info_gain (5)     ,random_forest       ,0.8850847457627119 ,0.6152099886492621   ,0.6561743341404358  ,0.5790598290598291   ,grades_below_5               ,grades_below_mean                      ,grades_between_0_2_5                   ,grades_average                         ,grades_between_7_5_10                    ,                                         ,                                         ,                                         ,                                         ,
turma   ,            0.25 ,"random (n=10, test=33%)" ,info_gain (5)     ,knn                 ,0.8776271186440678 ,0.579743888242142    ,0.647594278283485   ,0.5247629083245522   ,grades_below_5               ,grades_below_mean                      ,grades_between_0_2_5                   ,grades_average                         ,grades_between_7_5_10                    ,                                         ,                                         ,                                         ,                                         ,
turma   ,            0.25 ,"random (n=10, test=33%)" ,info_gain (5)     ,tree                ,0.8777966101694915 ,0.5700655933214073   ,0.6199740596627756  ,0.5275938189845475   ,grades_below_5               ,grades_below_mean                      ,grades_between_0_2_5                   ,grades_average                         ,grades_between_7_5_10                    ,                                         ,                                         ,                                         ,                                         ,
turma   ,            0.25 ,"random (n=10, test=33%)" ,info_gain (5)     ,naive_bayes         ,0.8250847457627118 ,0.6079027355623101   ,0.46920821114369504 ,0.8629989212513485   ,grades_below_5               ,grades_below_mean                      ,grades_between_0_2_5                   ,grades_average                         ,grades_between_7_5_10                    ,                                         ,                                         ,                                         ,                                         ,
turma   ,            0.25 ,"random (n=10, test=33%)" ,info_gain (5)     ,logistic_regression ,0.878135593220339  ,0.5797779076563414   ,0.5990338164251208  ,0.5617214043035108   ,grades_below_5               ,grades_below_mean                      ,grades_between_0_2_5                   ,grades_average                         ,grades_between_7_5_10                    ,                                         ,                                         ,                                         ,                                         ,
turma   ,            0.25 ,"random (n=10, test=33%)" ,info_gain (5)     ,neural_network      ,0.8711864406779661 ,0.5071335927367056   ,0.6753022452504318  ,0.40602284527518173  ,grades_below_5               ,grades_below_mean                      ,grades_between_0_2_5                   ,grades_average                         ,grades_between_7_5_10                    ,                                         ,                                         ,                                         ,                                         ,
turma   ,            0.25 ,"random (n=10, test=33%)" ,info_gain (5)     ,gradient_boosting   ,0.881864406779661  ,0.6010303377218088   ,0.6441717791411042  ,0.5633047210300429   ,grades_below_5               ,grades_below_mean                      ,grades_between_0_2_5                   ,grades_average                         ,grades_between_7_5_10                    ,                                         ,                                         ,                                         ,                                         ,
turma   ,            0.25 ,"random (n=10, test=33%)" ,info_gain (5)     ,svm                 ,0.8552542372881355 ,0.3460949464012251   ,0.6108108108108108  ,0.24145299145299146  ,grades_below_5               ,grades_below_mean                      ,grades_between_0_2_5                   ,grades_average                         ,grades_between_7_5_10                    ,                                         ,                                         ,                                         ,                                         ,
turma   ,            0.25 ,holdout (33/67)           ,info_gain (5)     ,random_forest       ,0.8155172413793104 ,0.5836575875486382   ,0.4491017964071856  ,0.8333333333333334   ,grades_below_5               ,grades_below_mean                      ,grades_between_0_2_5                   ,grades_between_7_5_10                  ,grades_average                           ,                                         ,                                         ,                                         ,                                         ,
turma   ,            0.25 ,holdout (33/67)           ,info_gain (5)     ,knn                 ,0.7586206896551724 ,0.44000000000000006  ,0.34375             ,0.6111111111111112   ,grades_below_5               ,grades_below_mean                      ,grades_between_0_2_5                   ,grades_between_7_5_10                  ,grades_average                           ,                                         ,                                         ,                                         ,                                         ,
turma   ,            0.25 ,holdout (33/67)           ,info_gain (5)     ,tree                ,0.7913793103448276 ,0.5468164794007491   ,0.4124293785310734  ,0.8111111111111111   ,grades_below_5               ,grades_below_mean                      ,grades_between_0_2_5                   ,grades_between_7_5_10                  ,grades_average                           ,                                         ,                                         ,                                         ,                                         ,
turma   ,            0.25 ,holdout (33/67)           ,info_gain (5)     ,naive_bayes         ,0.6448275862068965 ,0.4663212435233161   ,0.30405405405405406 ,1.0                  ,grades_below_5               ,grades_below_mean                      ,grades_between_0_2_5                   ,grades_between_7_5_10                  ,grades_average                           ,                                         ,                                         ,                                         ,                                         ,
turma   ,            0.25 ,holdout (33/67)           ,info_gain (5)     ,logistic_regression ,0.7948275862068965 ,0.5369649805447471   ,0.41317365269461076 ,0.7666666666666667   ,grades_below_5               ,grades_below_mean                      ,grades_between_0_2_5                   ,grades_between_7_5_10                  ,grades_average                           ,                                         ,                                         ,                                         ,                                         ,
turma   ,            0.25 ,holdout (33/67)           ,info_gain (5)     ,neural_network      ,0.7603448275862069 ,0.5156794425087108   ,0.3756345177664975  ,0.8222222222222222   ,grades_below_5               ,grades_below_mean                      ,grades_between_0_2_5                   ,grades_between_7_5_10                  ,grades_average                           ,                                         ,                                         ,                                         ,                                         ,
turma   ,            0.25 ,holdout (33/67)           ,info_gain (5)     ,gradient_boosting   ,0.7862068965517242 ,0.5571428571428572   ,0.4105263157894737  ,0.8666666666666667   ,grades_below_5               ,grades_below_mean                      ,grades_between_0_2_5                   ,grades_between_7_5_10                  ,grades_average                           ,                                         ,                                         ,                                         ,                                         ,
turma   ,            0.25 ,holdout (33/67)           ,info_gain (5)     ,svm                 ,0.7758620689655172 ,0.48818897637795267  ,0.3780487804878049  ,0.6888888888888889   ,grades_below_5               ,grades_below_mean                      ,grades_between_0_2_5                   ,grades_between_7_5_10                  ,grades_average                           ,                                         ,                                         ,                                         ,                                         ,
turma   ,            0.25 ,xvalidation (k=10)        ,info_gain (10)    ,random_forest       ,0.9034090909090909 ,0.6942446043165468   ,0.6992753623188406  ,0.6892857142857143   ,grades_below_5               ,grades_below_mean                      ,grades_between_0_2_5                   ,grades_average                         ,grades_between_7_5_10                    ,activities_complete_minority             ,activities_incomplete                    ,activities_incomplete_minority           ,attendance_below_mean                    ,missing
turma   ,            0.25 ,xvalidation (k=10)        ,info_gain (10)    ,knn                 ,0.86875            ,0.5730129390018486   ,0.5938697318007663  ,0.5535714285714286   ,grades_below_5               ,grades_below_mean                      ,grades_between_0_2_5                   ,grades_average                         ,grades_between_7_5_10                    ,activities_complete_minority             ,activities_incomplete                    ,activities_incomplete_minority           ,attendance_below_mean                    ,missing
turma   ,            0.25 ,xvalidation (k=10)        ,info_gain (10)    ,tree                ,0.8909090909090909 ,0.6583629893238435   ,0.6560283687943262  ,0.6607142857142857   ,grades_below_5               ,grades_below_mean                      ,grades_between_0_2_5                   ,grades_average                         ,grades_between_7_5_10                    ,activities_complete_minority             ,activities_incomplete                    ,activities_incomplete_minority           ,attendance_below_mean                    ,missing
turma   ,            0.25 ,xvalidation (k=10)        ,info_gain (10)    ,naive_bayes         ,0.7977272727272727 ,0.5926773455377575   ,0.43602693602693604 ,0.925                ,grades_below_5               ,grades_below_mean                      ,grades_between_0_2_5                   ,grades_average                         ,grades_between_7_5_10                    ,activities_complete_minority             ,activities_incomplete                    ,activities_incomplete_minority           ,attendance_below_mean                    ,missing
turma   ,            0.25 ,xvalidation (k=10)        ,info_gain (10)    ,logistic_regression ,0.8852272727272728 ,0.618867924528302    ,0.656               ,0.5857142857142857   ,grades_below_5               ,grades_below_mean                      ,grades_between_0_2_5                   ,grades_average                         ,grades_between_7_5_10                    ,activities_complete_minority             ,activities_incomplete                    ,activities_incomplete_minority           ,attendance_below_mean                    ,missing
turma   ,            0.25 ,xvalidation (k=10)        ,info_gain (10)    ,neural_network      ,0.884090909090909  ,0.6249999999999999   ,0.6439393939393939  ,0.6071428571428571   ,grades_below_5               ,grades_below_mean                      ,grades_between_0_2_5                   ,grades_average                         ,grades_between_7_5_10                    ,activities_complete_minority             ,activities_incomplete                    ,activities_incomplete_minority           ,attendance_below_mean                    ,missing
turma   ,            0.25 ,xvalidation (k=10)        ,info_gain (10)    ,gradient_boosting   ,0.9022727272727272 ,0.6971830985915493   ,0.6875              ,0.7071428571428572   ,grades_below_5               ,grades_below_mean                      ,grades_between_0_2_5                   ,grades_average                         ,grades_between_7_5_10                    ,activities_complete_minority             ,activities_incomplete                    ,activities_incomplete_minority           ,attendance_below_mean                    ,missing
turma   ,            0.25 ,xvalidation (k=10)        ,info_gain (10)    ,svm                 ,0.86875            ,0.5443786982248521   ,0.6079295154185022  ,0.4928571428571429   ,grades_below_5               ,grades_below_mean                      ,grades_between_0_2_5                   ,grades_average                         ,grades_between_7_5_10                    ,activities_complete_minority             ,activities_incomplete                    ,activities_incomplete_minority           ,attendance_below_mean                    ,missing
turma   ,            0.25 ,"random (n=10, test=33%)" ,info_gain (10)    ,random_forest       ,0.8996610169491526 ,0.6589861751152074   ,0.6793349168646081  ,0.639821029082774    ,grades_below_5               ,grades_below_mean                      ,grades_between_0_2_5                   ,grades_average                         ,grades_between_7_5_10                    ,activities_complete_minority             ,activities_incomplete                    ,activities_incomplete_minority           ,attendance_below_mean                    ,missing
turma   ,            0.25 ,"random (n=10, test=33%)" ,info_gain (10)    ,knn                 ,0.8806779661016949 ,0.6036036036036037   ,0.6210892236384704  ,0.5870755750273823   ,grades_below_5               ,grades_below_mean                      ,grades_between_0_2_5                   ,grades_average                         ,grades_between_7_5_10                    ,activities_complete_minority             ,activities_incomplete                    ,activities_incomplete_minority           ,attendance_below_mean                    ,missing
turma   ,            0.25 ,"random (n=10, test=33%)" ,info_gain (10)    ,tree                ,0.8918644067796611 ,0.6447661469933184   ,0.6512935883014623  ,0.6383682469680264   ,grades_below_5               ,grades_below_mean                      ,grades_between_0_2_5                   ,grades_average                         ,grades_between_7_5_10                    ,activities_complete_minority             ,activities_incomplete                    ,activities_incomplete_minority           ,attendance_below_mean                    ,missing
turma   ,            0.25 ,"random (n=10, test=33%)" ,info_gain (10)    ,naive_bayes         ,0.7916949152542373 ,0.5840947546531303   ,0.42512315270935963 ,0.932972972972973    ,grades_below_5               ,grades_below_mean                      ,grades_between_0_2_5                   ,grades_average                         ,grades_between_7_5_10                    ,activities_complete_minority             ,activities_incomplete                    ,activities_incomplete_minority           ,attendance_below_mean                    ,missing
turma   ,            0.25 ,"random (n=10, test=33%)" ,info_gain (10)    ,logistic_regression ,0.8864406779661017 ,0.6184510250569476   ,0.6441281138790036  ,0.5947426067907996   ,grades_below_5               ,grades_below_mean                      ,grades_between_0_2_5                   ,grades_average                         ,grades_between_7_5_10                    ,activities_complete_minority             ,activities_incomplete                    ,activities_incomplete_minority           ,attendance_below_mean                    ,missing
turma   ,            0.25 ,"random (n=10, test=33%)" ,info_gain (10)    ,neural_network      ,0.8947457627118645 ,0.6485568760611206   ,0.6670547147846333  ,0.6310572687224669   ,grades_below_5               ,grades_below_mean                      ,grades_between_0_2_5                   ,grades_average                         ,grades_between_7_5_10                    ,activities_complete_minority             ,activities_incomplete                    ,activities_incomplete_minority           ,attendance_below_mean                    ,missing
turma   ,            0.25 ,"random (n=10, test=33%)" ,info_gain (10)    ,gradient_boosting   ,0.888135593220339  ,0.6474358974358974   ,0.6345549738219896  ,0.6608505997818975   ,grades_below_5               ,grades_below_mean                      ,grades_between_0_2_5                   ,grades_average                         ,grades_between_7_5_10                    ,activities_complete_minority             ,activities_incomplete                    ,activities_incomplete_minority           ,attendance_below_mean                    ,missing
turma   ,            0.25 ,"random (n=10, test=33%)" ,info_gain (10)    ,svm                 ,0.88               ,0.5745192307692307   ,0.6256544502617801  ,0.5311111111111111   ,grades_below_5               ,grades_below_mean                      ,grades_between_0_2_5                   ,grades_average                         ,grades_between_7_5_10                    ,activities_complete_minority             ,activities_incomplete                    ,activities_incomplete_minority           ,attendance_below_mean                    ,missing
turma   ,            0.25 ,holdout (33/67)           ,info_gain (10)    ,random_forest       ,0.803448275862069  ,0.5777777777777778   ,0.43333333333333335 ,0.8666666666666667   ,grades_below_5               ,grades_below_mean                      ,grades_between_0_2_5                   ,grades_between_7_5_10                  ,grades_average                           ,activities_complete_minority             ,activities_incomplete                    ,activities_incomplete_minority           ,attendance_below_mean                    ,missing
turma   ,            0.25 ,holdout (33/67)           ,info_gain (10)    ,knn                 ,0.7586206896551724 ,0.44000000000000006  ,0.34375             ,0.6111111111111112   ,grades_below_5               ,grades_below_mean                      ,grades_between_0_2_5                   ,grades_between_7_5_10                  ,grades_average                           ,activities_complete_minority             ,activities_incomplete                    ,activities_incomplete_minority           ,attendance_below_mean                    ,missing
turma   ,            0.25 ,holdout (33/67)           ,info_gain (10)    ,tree                ,0.7913793103448276 ,0.5468164794007491   ,0.4124293785310734  ,0.8111111111111111   ,grades_below_5               ,grades_below_mean                      ,grades_between_0_2_5                   ,grades_between_7_5_10                  ,grades_average                           ,activities_complete_minority             ,activities_incomplete                    ,activities_incomplete_minority           ,attendance_below_mean                    ,missing
turma   ,            0.25 ,holdout (33/67)           ,info_gain (10)    ,naive_bayes         ,0.6448275862068965 ,0.4663212435233161   ,0.30405405405405406 ,1.0                  ,grades_below_5               ,grades_below_mean                      ,grades_between_0_2_5                   ,grades_between_7_5_10                  ,grades_average                           ,activities_complete_minority             ,activities_incomplete                    ,activities_incomplete_minority           ,attendance_below_mean                    ,missing
turma   ,            0.25 ,holdout (33/67)           ,info_gain (10)    ,logistic_regression ,0.7948275862068965 ,0.5369649805447471   ,0.41317365269461076 ,0.7666666666666667   ,grades_below_5               ,grades_below_mean                      ,grades_between_0_2_5                   ,grades_between_7_5_10                  ,grades_average                           ,activities_complete_minority             ,activities_incomplete                    ,activities_incomplete_minority           ,attendance_below_mean                    ,missing
turma   ,            0.25 ,holdout (33/67)           ,info_gain (10)    ,neural_network      ,0.7310344827586207 ,0.47651006711409394  ,0.34134615384615385 ,0.7888888888888889   ,grades_below_5               ,grades_below_mean                      ,grades_between_0_2_5                   ,grades_between_7_5_10                  ,grades_average                           ,activities_complete_minority             ,activities_incomplete                    ,activities_incomplete_minority           ,attendance_below_mean                    ,missing
turma   ,            0.25 ,holdout (33/67)           ,info_gain (10)    ,gradient_boosting   ,0.7844827586206896 ,0.5519713261648745   ,0.4074074074074074  ,0.8555555555555555   ,grades_below_5               ,grades_below_mean                      ,grades_between_0_2_5                   ,grades_between_7_5_10                  ,grades_average                           ,activities_complete_minority             ,activities_incomplete                    ,activities_incomplete_minority           ,attendance_below_mean                    ,missing
turma   ,            0.25 ,holdout (33/67)           ,info_gain (10)    ,svm                 ,0.7758620689655172 ,0.48818897637795267  ,0.3780487804878049  ,0.6888888888888889   ,grades_below_5               ,grades_below_mean                      ,grades_between_0_2_5                   ,grades_between_7_5_10                  ,grades_average                           ,activities_complete_minority             ,activities_incomplete                    ,activities_incomplete_minority           ,attendance_below_mean                    ,missing
turma   ,            0.25 ,xvalidation (k=10)        ,gain_ratio (5)    ,random_forest       ,0.8988636363636363 ,0.6691449814126395   ,0.6976744186046512  ,0.6428571428571429   ,grades_below_5               ,grades_below_mean                      ,grades_between_0_2_5                   ,grades_between_7_5_10                  ,grades_average                           ,                                         ,                                         ,                                         ,                                         ,
turma   ,            0.25 ,xvalidation (k=10)        ,gain_ratio (5)    ,knn                 ,0.8721590909090909 ,0.6045694200351494   ,0.5951557093425606  ,0.6142857142857143   ,grades_below_5               ,grades_below_mean                      ,grades_between_0_2_5                   ,grades_between_7_5_10                  ,grades_average                           ,                                         ,                                         ,                                         ,                                         ,
turma   ,            0.25 ,xvalidation (k=10)        ,gain_ratio (5)    ,tree                ,0.8948863636363636 ,0.6593001841620627   ,0.6806083650190115  ,0.6392857142857142   ,grades_below_5               ,grades_below_mean                      ,grades_between_0_2_5                   ,grades_between_7_5_10                  ,grades_average                           ,                                         ,                                         ,                                         ,                                         ,
turma   ,            0.25 ,xvalidation (k=10)        ,gain_ratio (5)    ,naive_bayes         ,0.8511363636363637 ,0.6570680628272251   ,0.518595041322314   ,0.8964285714285715   ,grades_below_5               ,grades_below_mean                      ,grades_between_0_2_5                   ,grades_between_7_5_10                  ,grades_average                           ,                                         ,                                         ,                                         ,                                         ,
turma   ,            0.25 ,xvalidation (k=10)        ,gain_ratio (5)    ,logistic_regression ,0.8778409090909091 ,0.5873320537428023   ,0.6348547717842323  ,0.5464285714285714   ,grades_below_5               ,grades_below_mean                      ,grades_between_0_2_5                   ,grades_between_7_5_10                  ,grades_average                           ,                                         ,                                         ,                                         ,                                         ,
turma   ,            0.25 ,xvalidation (k=10)        ,gain_ratio (5)    ,neural_network      ,0.8789772727272728 ,0.581532416502947    ,0.6462882096069869  ,0.5285714285714286   ,grades_below_5               ,grades_below_mean                      ,grades_between_0_2_5                   ,grades_between_7_5_10                  ,grades_average                           ,                                         ,                                         ,                                         ,                                         ,
turma   ,            0.25 ,xvalidation (k=10)        ,gain_ratio (5)    ,gradient_boosting   ,0.8965909090909091 ,0.6738351254480286   ,0.6762589928057554  ,0.6714285714285714   ,grades_below_5               ,grades_below_mean                      ,grades_between_0_2_5                   ,grades_between_7_5_10                  ,grades_average                           ,                                         ,                                         ,                                         ,                                         ,
turma   ,            0.25 ,xvalidation (k=10)        ,gain_ratio (5)    ,svm                 ,0.8681818181818182 ,0.522633744855967    ,0.616504854368932   ,0.45357142857142857  ,grades_below_5               ,grades_below_mean                      ,grades_between_0_2_5                   ,grades_between_7_5_10                  ,grades_average                           ,                                         ,                                         ,                                         ,                                         ,
turma   ,            0.25 ,"random (n=10, test=33%)" ,gain_ratio (5)    ,random_forest       ,0.8949152542372881 ,0.6424452133794694   ,0.6919254658385093  ,0.5995694294940797   ,grades_below_5               ,grades_below_mean                      ,grades_between_0_2_5                   ,grades_between_7_5_10                  ,grades_average                           ,                                         ,                                         ,                                         ,                                         ,
turma   ,            0.25 ,"random (n=10, test=33%)" ,gain_ratio (5)    ,knn                 ,0.8794915254237288 ,0.5859056493884683   ,0.6126674786845311  ,0.5613839285714286   ,grades_below_5               ,grades_below_mean                      ,grades_between_0_2_5                   ,grades_between_7_5_10                  ,grades_average                           ,                                         ,                                         ,                                         ,                                         ,
turma   ,            0.25 ,"random (n=10, test=33%)" ,gain_ratio (5)    ,tree                ,0.8891525423728813 ,0.6288308740068104   ,0.6682750301568154  ,0.5937834941050375   ,grades_below_5               ,grades_below_mean                      ,grades_between_0_2_5                   ,grades_between_7_5_10                  ,grades_average                           ,                                         ,                                         ,                                         ,                                         ,
turma   ,            0.25 ,"random (n=10, test=33%)" ,gain_ratio (5)    ,naive_bayes         ,0.8466101694915255 ,0.6562856057728825   ,0.5142857142857142  ,0.906610703043022    ,grades_below_5               ,grades_below_mean                      ,grades_between_0_2_5                   ,grades_between_7_5_10                  ,grades_average                           ,                                         ,                                         ,                                         ,                                         ,
turma   ,            0.25 ,"random (n=10, test=33%)" ,gain_ratio (5)    ,logistic_regression ,0.8784745762711864 ,0.6118029236599892   ,0.643507972665148   ,0.5830753353973168   ,grades_below_5               ,grades_below_mean                      ,grades_between_0_2_5                   ,grades_between_7_5_10                  ,grades_average                           ,                                         ,                                         ,                                         ,                                         ,
turma   ,            0.25 ,"random (n=10, test=33%)" ,gain_ratio (5)    ,neural_network      ,0.8898305084745762 ,0.6135552913198574   ,0.6780551905387647  ,0.5602605863192183   ,grades_below_5               ,grades_below_mean                      ,grades_between_0_2_5                   ,grades_between_7_5_10                  ,grades_average                           ,                                         ,                                         ,                                         ,                                         ,
turma   ,            0.25 ,"random (n=10, test=33%)" ,gain_ratio (5)    ,gradient_boosting   ,0.8879661016949153 ,0.6263425664217072   ,0.6360505166475315  ,0.6169265033407573   ,grades_below_5               ,grades_below_mean                      ,grades_between_0_2_5                   ,grades_between_7_5_10                  ,grades_average                           ,                                         ,                                         ,                                         ,                                         ,
turma   ,            0.25 ,"random (n=10, test=33%)" ,gain_ratio (5)    ,svm                 ,0.8771186440677966 ,0.5681953543776057   ,0.6489795918367347  ,0.5052966101694916   ,grades_below_5               ,grades_below_mean                      ,grades_between_0_2_5                   ,grades_between_7_5_10                  ,grades_average                           ,                                         ,                                         ,                                         ,                                         ,
turma   ,            0.25 ,holdout (33/67)           ,gain_ratio (5)    ,random_forest       ,0.8137931034482758 ,0.5909090909090909   ,0.4482758620689655  ,0.8666666666666667   ,grades_below_5               ,grades_below_mean                      ,grades_between_0_2_5                   ,grades_between_7_5_10                  ,grades_average                           ,                                         ,                                         ,                                         ,                                         ,
turma   ,            0.25 ,holdout (33/67)           ,gain_ratio (5)    ,knn                 ,0.7586206896551724 ,0.44000000000000006  ,0.34375             ,0.6111111111111112   ,grades_below_5               ,grades_below_mean                      ,grades_between_0_2_5                   ,grades_between_7_5_10                  ,grades_average                           ,                                         ,                                         ,                                         ,                                         ,
turma   ,            0.25 ,holdout (33/67)           ,gain_ratio (5)    ,tree                ,0.7913793103448276 ,0.5468164794007491   ,0.4124293785310734  ,0.8111111111111111   ,grades_below_5               ,grades_below_mean                      ,grades_between_0_2_5                   ,grades_between_7_5_10                  ,grades_average                           ,                                         ,                                         ,                                         ,                                         ,
turma   ,            0.25 ,holdout (33/67)           ,gain_ratio (5)    ,naive_bayes         ,0.6448275862068965 ,0.4663212435233161   ,0.30405405405405406 ,1.0                  ,grades_below_5               ,grades_below_mean                      ,grades_between_0_2_5                   ,grades_between_7_5_10                  ,grades_average                           ,                                         ,                                         ,                                         ,                                         ,
turma   ,            0.25 ,holdout (33/67)           ,gain_ratio (5)    ,logistic_regression ,0.7948275862068965 ,0.5369649805447471   ,0.41317365269461076 ,0.7666666666666667   ,grades_below_5               ,grades_below_mean                      ,grades_between_0_2_5                   ,grades_between_7_5_10                  ,grades_average                           ,                                         ,                                         ,                                         ,                                         ,
turma   ,            0.25 ,holdout (33/67)           ,gain_ratio (5)    ,neural_network      ,0.7517241379310344 ,0.503448275862069    ,0.365               ,0.8111111111111111   ,grades_below_5               ,grades_below_mean                      ,grades_between_0_2_5                   ,grades_between_7_5_10                  ,grades_average                           ,                                         ,                                         ,                                         ,                                         ,
turma   ,            0.25 ,holdout (33/67)           ,gain_ratio (5)    ,gradient_boosting   ,0.7862068965517242 ,0.5571428571428572   ,0.4105263157894737  ,0.8666666666666667   ,grades_below_5               ,grades_below_mean                      ,grades_between_0_2_5                   ,grades_between_7_5_10                  ,grades_average                           ,                                         ,                                         ,                                         ,                                         ,
turma   ,            0.25 ,holdout (33/67)           ,gain_ratio (5)    ,svm                 ,0.7758620689655172 ,0.48818897637795267  ,0.3780487804878049  ,0.6888888888888889   ,grades_below_5               ,grades_below_mean                      ,grades_between_0_2_5                   ,grades_between_7_5_10                  ,grades_average                           ,                                         ,                                         ,                                         ,                                         ,
turma   ,            0.25 ,xvalidation (k=10)        ,gain_ratio (10)   ,random_forest       ,0.9022727272727272 ,0.6906474820143885   ,0.6956521739130435  ,0.6857142857142857   ,grades_below_5               ,grades_below_mean                      ,grades_between_0_2_5                   ,grades_between_7_5_10                  ,grades_average                           ,activities_complete_minority             ,activities_incomplete                    ,activities_incomplete_minority           ,attendance_below_mean                    ,missing
turma   ,            0.25 ,xvalidation (k=10)        ,gain_ratio (10)   ,knn                 ,0.86875            ,0.5730129390018486   ,0.5938697318007663  ,0.5535714285714286   ,grades_below_5               ,grades_below_mean                      ,grades_between_0_2_5                   ,grades_between_7_5_10                  ,grades_average                           ,activities_complete_minority             ,activities_incomplete                    ,activities_incomplete_minority           ,attendance_below_mean                    ,missing
turma   ,            0.25 ,xvalidation (k=10)        ,gain_ratio (10)   ,tree                ,0.8914772727272727 ,0.6607460035523979   ,0.657243816254417   ,0.6642857142857143   ,grades_below_5               ,grades_below_mean                      ,grades_between_0_2_5                   ,grades_between_7_5_10                  ,grades_average                           ,activities_complete_minority             ,activities_incomplete                    ,activities_incomplete_minority           ,attendance_below_mean                    ,missing
turma   ,            0.25 ,xvalidation (k=10)        ,gain_ratio (10)   ,naive_bayes         ,0.7977272727272727 ,0.5926773455377575   ,0.43602693602693604 ,0.925                ,grades_below_5               ,grades_below_mean                      ,grades_between_0_2_5                   ,grades_between_7_5_10                  ,grades_average                           ,activities_complete_minority             ,activities_incomplete                    ,activities_incomplete_minority           ,attendance_below_mean                    ,missing
turma   ,            0.25 ,xvalidation (k=10)        ,gain_ratio (10)   ,logistic_regression ,0.8852272727272728 ,0.618867924528302    ,0.656               ,0.5857142857142857   ,grades_below_5               ,grades_below_mean                      ,grades_between_0_2_5                   ,grades_between_7_5_10                  ,grades_average                           ,activities_complete_minority             ,activities_incomplete                    ,activities_incomplete_minority           ,attendance_below_mean                    ,missing
turma   ,            0.25 ,xvalidation (k=10)        ,gain_ratio (10)   ,neural_network      ,0.8829545454545454 ,0.6227106227106227   ,0.6390977443609023  ,0.6071428571428571   ,grades_below_5               ,grades_below_mean                      ,grades_between_0_2_5                   ,grades_between_7_5_10                  ,grades_average                           ,activities_complete_minority             ,activities_incomplete                    ,activities_incomplete_minority           ,attendance_below_mean                    ,missing
turma   ,            0.25 ,xvalidation (k=10)        ,gain_ratio (10)   ,gradient_boosting   ,0.9017045454545455 ,0.6948853615520283   ,0.686411149825784   ,0.7035714285714286   ,grades_below_5               ,grades_below_mean                      ,grades_between_0_2_5                   ,grades_between_7_5_10                  ,grades_average                           ,activities_complete_minority             ,activities_incomplete                    ,activities_incomplete_minority           ,attendance_below_mean                    ,missing
